,id,applicants,dcp-borough,dcp-femafloodzonea,dcp-projectname,dcp-projectbrief,dcp-ceqrnumber,dcp-publicstatus,dcp-noticeddate,ulurpnumbers,polygon,BBL,Latitude,Longitude,BuiltFAR,ResidFAR,CommFAR,FacilFAR,ZoneMap,OwnerName,ZipCode,Block,LotArea,BldgArea,LandUse
625,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101104,,,,,,,,,,,,,
626,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101105,,,,,,,,,,,,,
627,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101106,,,,,,,,,,,,,
628,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101107,,,,,,,,,,,,,
629,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101108,,,,,,,,,,,,,
630,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101109,,,,,,,,,,,,,
631,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101110,,,,,,,,,,,,,
632,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101111,,,,,,,,,,,,,
633,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101112,,,,,,,,,,,,,
634,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101113,,,,,,,,,,,,,
635,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101114,,,,,,,,,,,,,
636,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101115,,,,,,,,,,,,,
637,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101116,,,,,,,,,,,,,
638,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101117,,,,,,,,,,,,,
639,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101118,,,,,,,,,,,,,
640,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101119,,,,,,,,,,,,,
641,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101120,,,,,,,,,,,,,
642,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101121,,,,,,,,,,,,,
643,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101301,,,,,,,,,,,,,
644,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101302,,,,,,,,,,,,,
645,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101303,,,,,,,,,,,,,
646,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101304,,,,,,,,,,,,,
647,2022M0219,SBS - NYC Small Business Services,Manhattan,False,West Village BID Formation,"(Map shows approximate boundary, please see Public Documents below for exact boundary)

An application from the Department of Small Business Services (SBS) on behalf of the proposed West Village Business Improvement District (BID) to form the BID in Community District 2 of Manhattan. ",22SBS001M,In Public Review,,['N220217BDM'],"[[-74.003945, 40.729964], [-74.004058, 40.730155], [-74.004093, 40.730215], [-74.004125, 40.730269], [-74.004153, 40.730317], [-74.004183, 40.730368], [-74.004214, 40.730421], [-74.004058, 40.730471], [-74.004007, 40.730487], [-74.003951, 40.730504], [-74.003874, 40.730529], [-74.003812, 40.730549], [-74.003687, 40.730588], [-74.003544, 40.730633], [-74.003477, 40.730654], [-74.003404, 40.730677], [-74.00334, 40.730698], [-74.003275, 40.730718], [-74.003208, 40.73074], [-74.002863, 40.730849], [-74.002596, 40.730391], [-74.002942, 40.730282], [-74.003027, 40.730255], [-74.003109, 40.730229], [-74.003277, 40.730175], [-74.003359, 40.73015], [-74.003436, 40.730125], [-74.003525, 40.730097], [-74.003692, 40.730044], [-74.003859, 40.729992], [-74.003945, 40.729964]]",1006101305,,,,,,,,,,,,,
